"id","shipweight","price","modelno","title","brand","dimensions"
"16889","7.7","58.58",,"New-Artistic 6080S - KrystalView Desk Pad 38 x 24 Clear - AOP6080S","Artistic",
"16890","15.2","15.03",,"New-Ampad 20801 - Gold Fibre Personal Notebook College Med Rule 5 x 7 White Green 100 Sheets - AMP20801","Ampad",
"16891","60.6","237",,"New-Alera VA72RE4824MY - Valencia Series Table Top Rectangular 48w x 24d Mahogany - ALEVA72RE4824MY","Alera",
"16892","112.4","217",,"New-Alera SB624234BL - Steel Bookcase 3 Shelves 34-1 2w x 13d x 42h Black - ALESB624234BL","Alera",
"16893","131","257",,"New-Alera BCS67212MO - Narrow Profile Bookcase Wood Veneer 6-Shelf 12w x 12d x 72h Medium Oak - ALEBCS67212MO","Alera",
"16894","13.4",,,"New-Advantus 75548 - Swivel-Back Retractable ID Card Reel 30 Extension Black 12 Pack - AVT75548","Advantus",
"16895","12.3","25.4",,"New-5-Button USB Full-Size Optical - AMU82USZ","Targus",
"16896","7.9","565.03",,"New-402888 Toner 8000 Page Yield Black Case Pack 1 - 517706","InfoPrint Solutions",
"16897","3.6","52",,"New-3M 3300F - Permanent Adhesive Clear Filing Labels 2 3 x 3-7 16 White 1500 Pack - MMM3300F","3M",
"16898","5.6","61",,"New-37mm Circular Polarized Filter - T43848","SunPak",
"16899","10.6","51",,"New-1250mAh Mini Portable USB Rechargeable Battery Kit For iPod iPhone iPad - CL5241","iLuv",
"16900","8.6","20.71",,"Smead 12634 - File Folders 1 3 Cut Reinforced Top Tab Letter Pink 100 Box","Smead",
"16901","19.4",,,"Smead 37276 - Heavy W-Fold Expansion Folders Two Fasteners End Tab Legal Manila 50 Box","Smead",
"16902","4","69.99",,"Nero Video Premium HD Software","Nero Inc.",
"16903","1","7.1",,"Multiple-Port Multimedia Keystone Wall Plate - White Ports 2","Cables To Go",
"16904","1.5",,,"MMF Industries 2330881W08 - Seven-Pin Security Night Deposit Bag Two Keys Cotton Duck 11 x 8.5 Blue","MMF",
"16905","5.3","23",,"MIDLAND XTA108 ACTION CAMERA MOUNT ARCHERY BOW","Midland",
"16906","1.1","16",,"MAXSA INNOVATIONS 47774 SOLAR MARKER LIGHT BLUE","Sharp",
"16907","5.3","25.96",,"MAXELL 631004 BLU-RAY DISC REWRITABLE","Maxell",
"16908","6.4",,,"MAXELL 190144 - CD406 CD DVD STORAGE SLEEVES 500 PK WHITE","Maxell",
"16909","135","3740",,"HC Da-Mat Tensioned Advantage Deluxe Electrol - HDTV Format Size 92 diagonal","Da-Lite",
"16910","1",,,"Da-Lite 98814 Pearlescent Tensioned Cosmopolitan Electrol - AV Format 10 6 x 14 diagonal","Da-Lite",
"16911","5",,,"Liquid Paper 59603 - DryLine Precision Correction Tape Pen 1 5 x 236 Non-Refillable 2 Pack-PAP59603","Liquid Paper","7.6 x 4.0 x 1.0 inches"
"16912","8.8",,,"Lexmark 08A0476 - 08A0476 Toner 3000 Page-Yield Black","Lexmark",
"16913","3","27.24","41U5253","Lenovo Max Messenger Notebook Carrying Case - 15.4","Lenovo",
"16914","4.4",,,"500GB DataSlim UHD","Lenovo",
"16915","6.6",,,"Innovera ML2010 - ML2010 ML-2010 Compatible Toner Drum 3000 Page-Yield Black","Innovera",
"16916","8.8",,,"Innovera M4640 - M4640 Compatible Remanufactured High-Yield Ink 484 Page-Yield Black","Innovera",
"16917","4.9","136.77",,"MLICPRIA1T0I","IC","12.5 x 12.5 x 4.6 inches"
"16918","273.4",,,"HON 38216LNS - 38000 Series Flush Return Right 48w x 24d x 29-1 2h Light Gray Light Gray","Hon",
"16919","183",,,"HON 34002RZP - 34000 Series Right Pedestal Desk 45-1 4w x 24d x 29-1 2h Columbian Walnut Blk","Hon",
"16920","412.3",,,"HON 105535NN - 10500 Series Bookcase 5 Shelves 36w x 13-1 8d x 71h Mahogany","Hon",
"16921","185.2",,,"HON 105520NN - 10500 Series Two-Shelf End Cap Bookshelf 24w x 24d x 29-1 2h Mahogany","Hon",
"16922","110.2","68.91",,"Hammermill 162032 - Tidal MP Copy 3-Hole Punched Paper 92 Brightness 20lb Ltr White 5000 Ctn","Hammermill",
"16923","5.5",,,"GBC 2514499 - Design View Presentation Binding System Covers 11 x 8-1 2 Frost 25 Pack","GBC",
"16924","11",,,"GBC 2020025 - Clear View Presentation Binding System Cover 11 x 8-1 2 Clear 100 Box","GBC",
"16925","2.2","100.21",,"FileMaker Inc H1857F A Fr Bento 4 Family Pack 5lic In Crom The Same Household","Filemaker",
"16926","1.6","47.9",,"DB9 Female Jack to Jack Molded Gender Changer Set of 10","Comprehensive",
"16927","5","174.71",,"Fast-Fold Velour Drapery Valence Fabric Color Black For Screen Size 104 x 104","Da-Lite",
"16928","5",,,"Everest Bags Deluxe Laptop Backpack","Everest",
"16929","1","39.47","JJ-E00011-S3","SIIG Cyber JJ-E00011-S3 PCIe Serial Parallel Adapter - 1 x 9-pin DB-9 RS-232 Serial 1 x 25-pin DB-25 IEEE 1284 Parallel PCI Express x1","SIIG","8.8 x 6.2 x 1.6 inches"
"16930","6.4","55.19",,"Epson S041260 - Premium Matte Presentation Paper 45 lbs. 11-3 4 x 16-1 2 50 Sheets Pack","Epson",
"16931","1.6","21.69",,"ENERGIZER HEARING AID SIZE 10 8-PK - SIZE 10 MERCURY FREE - AZ10DP-8","Energizer",
"16932","2.4","6.98","EA92BP-4","Energizer Advanced Lithium Batteries","Energizer","4.5 x 3.8 x 0.4 inches"
"16933","27",,,"Xerox 3R12426 - Premium Digital Carbonless Paper 8-1 2 x 11 White Canary Pink 835 Sets","Xerox",
"16934","5.3","20",,"XANTECH 286D DESIGNER DUAL BLINK EMITTER SINGLE","Xantech",
"16935","1.1","13",,"XANTECH 283DMW DESIGNER BLINK EMITTER SINGLE MINI WIRE","Xantech",
"16936","1.5",,,"Wilson Jones 36214B - Economy Vinyl Round Ring View Binder 11 x 8-1 2 1 Capacity Black","Wilson Jones",
"16937","7","22.99",,"Wenger GA-6311-14F00 SwissGear Large GPS Case - Grey","Wenger",
"16938","14.1",,,"Wausau Paper 21289 - Astrobrights Colored Paper 24lb 8-1 2 x 11 Assorted 500 Sheets Ream","Wausau",
"16939","8",,,"Wallplate with 2 NL2MP Speakon Connectors","Comprehensive",
"16940","1.6",,,"Red VG-120 14MP Digital Camera with 5x Optical Angle Zoom and 3 LCD","Olympus",
"16941","2.7","29.99","MRK-300ST-BK","Vantec EZ Swap 2 Aluminum SATA Mobile Rack","Vantec","8.7 x 5.9 x 1.6 inches"
"16942","3.8",,,"UNITED STATES POSTAL SCALES USB10 10-LB CAPACITY POSTAL SCALE WITH USB CONNECTION","UNITED STATES POSTAL SCALES",
"16943","13.6",,,"TOPS 1258 - Time Card for Cincinnati Lathem Simplex Job Card 1-Sided 3-1 2 x 9 500 Box","Tops",
"16944","4.8","29.99",,"TARGUS RED TG-DS500 DSLR SLR STARTER KIT","Targus",
"16945","1",,,"SuperSize Rubber Bands Red Blue Green 1 4 wide","Alliance",
"16946","1","26",,"New-52mm Skylight Filter - T43834","SunPak",
"16947","7","24.87",,"Sony DE45 - Headphones w Chinband for Sony Recorders Transcribers","Sony",
"16948","23.2",,,"Smead 76500 - File Jackets with Double-Ply Top Legal 11 Point Manila 100 Box","Smead",
"16949","5.7",,,"Smead 74795 - Tuff Pocket Seven Inch Expansion File Pockets Straight Legal Redrope 5 Box","Smead",
"16950","12.1",,,"Smead 73230 - SuperTab Pocket Redrope 3 1 2 Inch Expansion Letter 25 Box","Smead",
"16951","11",,,"Smead 14230 - Pressboard Classification Folders Metal Tab Letter Six-Section Red 10 Box","Smead",
"16952",,"35.95",,"3.5mm Scosche Dynamic Cameleon Headset Earbud IDR355MD","KarenDeals",
"16953","1","89.32",,"New-SH230 Monaural Headset - SH230","Sennheiser",
"16954","4.4",,,"Samsill 70890 - Professional Tri-Fold Padfolio w Calculator Writing Pad Vinyl Black","Samsill",
"16955","6.4",,,"Roxio Creator 2011 Pro Software","Roxio",
"16956","6.1",,,"Rolodex E22635 - Distinctions Metal Wood Magazine File 3 3 4 x 10 1 4 x 12 7 16 Black","Rolodex",
"16957","1.8",,,"Rolodex 66454 - Small Business Card Binder with Tabs Holds 120 2 1 4 x 4 Cards Black","Rolodex",
"16958","33.1",,,"Quartet B244MA - Prestige Bulletin Board Graphite-Blend Cork 48 x 36 Maple Frame","Quartet",
"16959","14.9",,,"Quartet 2004 - Bulletin Bar I Natural Cork Bulletin 24 x 1 Natural Aluminum Frame","Quartet",
"16960","4.8",,"116846","QuarkXpress 5.0","Quark  Inc",
"16961","2","110.46","PPWDS0400","Searchable PDF scanner WorldocScan 400","PenPower","12.2 x 9.2 x 3.5 inches"
"16962","1","5362.25",,"High Power Multi-Mask Imager Fixed Frame Screen - 45 x 80 HDTV Format Size 45 x 80","Da-Lite",
"16963","47","1069",,"PowerGain Prime Vision Series Fixed Frame Screen - 135 Diagonal","Elite","124.0 x 73.0 x 1.5 inches"
"16964","3.2",,,"Post-it 686F1 - Durable File Tabs 2 x 1 1 2 Striped Assorted Standard Colors 24 Pack","Post-It",
"16965","9",,,"Portable Long Medium Shortwave Receiver","Sangean",
"16966","17.2",,,"Pendaflex 62699 - Archival Pressboard File Folders 1 3 Cut Top Tab Letter Manila 100 Box","Pendaflex",
"16967","1.4",,,"Pendaflex 60343 - Premium Reinforced Three Inch Expansion Wallets Red Fiber Letter Red","Pendaflex",
"16968","5.7",,,"Pendaflex 00515 - Hot Pocket Poly File Folders 1 3 Cut Top Tab Letter Assorted 25 Box","Pendaflex",
"16969","57","446.99",,"Peerless Dst940 Dual Display Ceiling Mount Mnt System","Peerless","67.5 x 18.6 x 4.9 inches"
"16970","12","29.69",,"Paper Mate 70740 - Pro-FIT Ballpoint Retractable Pen Blue Ink Fine Dozen","Paper Mate",
"16971","12","40.73",,"Paper Mate 31003BH - Liquid Flair Porous Point Stick Pen Blue Ink Extra Fine Dozen","Paper Mate",
"16972","14.1",,,"Panter Company SL2 - Spring-Lock Metal Label Holders Top Load 2 x 2-3 4 Black Clear 12 Pack","Panter Company",
"16973","2.8","43.96",,"P3 P4470 SAVE-A-WATT R TIMER","Sharp",
"16974","15.2","13.1",,"New-Wilson Jones 55069 - View-Tab Transparent Index Dividers 5-Tab Extra Wide Square Letter Assorted - WLJ55069","Wilson Jones",
"16975","2.4","23",,"New-Wilson Jones 38444G - Heavy-Duty No-Gap D-Ring Binder With Label Holder 2 Capacity Hunter Green - WLJ38444G","Wilson Jones",
"16976","4.3","54",,"New-Wilson Jones 36549W - Hanging View Binder With Fliplock Post Mechanism 3 Capacity White - WLJ36549W","Wilson Jones",
"16977","4.2","50",,"New-Wilson Jones 36549BL - Hanging Post Binder 11 x 8-1 2 3 Capacity Blue - WLJ36549BL","Wilson Jones",
"16978","5.3","28",,"New-Wilson Jones 21411 - Heavy Weight Sheet Protector Clear 100 Box - WLJ21411","Wilson Jones",
"16979","1.8","18",,"New-Verbatim 96168 - MicroSD Card w Adapter 2GB - VER96168","Verbatim",
"16980","14.7","59",,"New-Universal 73600 - Manila File Jackets with Reinforced Tabs One Inch Expansion Legal - UNV73600","Universal",
"16981","3.8","48",,"New-UNITED STATES POSTAL SCALES USB10 10-LB CAPACITY POSTAL SCALE WITH USB CONNECTION - SNLUSB10","UNITED STATES POSTAL SCALES",
"16982","13.8","40.42",,"New-TOPS 63410 - Docket Ruled Perforated Pads Legal Rule Letter White 12 50-Sheets Pads Pack - TOP63410","Tops",
"16983","14","40.42",,"New-TOPS 63400 - Docket Ruled Perforated Pads Legal Rule Ltr Canary 12 50-Sheet Pads Pack - TOP63400","Tops",
"16984","2.8","14.5",,"New-TOPS 3002P - Important Message Pad One-Sided 4-1 4 x 5-1 2 50 Pad Dozen - TOP3002P","Tops",
"16985","3","25",,"New-TOPS 25331 - Royale Business Hardcover Notebook College Rule 8 x 10-1 2 White 96 Sheets - TOP25331","Tops",
"16986","12.1",,,"New-TOPS 1275 - Time Card for Lathem Bi-Weekly Two-Sided 3-1 2 x 9 500 Box - TOP1275","Tops",
"16987","6.1","38.16",,"New-Top-Load Vinyl Sheet Protector Super Heavy Gauge Case Pack 1 - 508822","C-Line",
"16988","11.4","37",,"New-Top-Load Display Sheet Protectors Letter 10 Pack Case Pack 3 - 508779","Avery",
"16989","1","11.37","FCJ1276AB","Scosche FCJ1276AB 1974-up Ford Chrysler Jeep Multi-Purpose Kit Including 1999-Up Grand Cherokee Intrepid CR1277","Scosche","8.0 x 4.5 x 2.5 inches"
"16990","1.1","9.14",,"New-TARGUS RED TGC-SC610 MEDIUM CAMERA CASE - MEYTGCSC610","Targus",
"16991","14.9","38",,"New-Storex 61508U01C - Plastic File Tote Storage Box Letter Legal Snap-On Lid Clear - STX61508U01C","Storex",
"16992","1.8","30.83",,"New-Stanley Bostitch B2200BK - Contemporary Full Strip Stapler 20-Sheet Capacity Black - BOSB2200BK","Stanley",
"16993","9.3","58",,"New-S J Paper S11543 - Water Cut-Resistant Folder Two Fasteners 1 3 Cut Top Tab Letter Red 50 Box - SJPS11543","S J Paper",
"16994","7.4","22.65",,"New-Smith Corona 17657 - 17657 Ribbon Black - SMC17657","Smith Corona",
"16995","1.5","30",,"New-Smead 70506 - Bankers Check File Folder with Pockets Thumbcut Expanding 9.75 x 5 Manila - SMD70506","Smead",
"16996","13","106",,"New-Smead 64270 - 3 Capacity Closed Side Flexible Hanging File Pockets Letter Sky Blue 25 Box - SMD64270","Smead",
"16997","6.2","38",,"New-Smead 64066 - Hanging File Folders 1 5 Tab 11 Point Stock Letter Pink 25 Box - SMD64066","Smead",
"16998","6.6","41",,"New-Smead 52376 - Recycled Top Tab File Guides Alpha 1 5 Tab Pressboard Legal 25 Set - SMD52376","Smead",
"16999","10.3","76",,"New-Smead 19075 - Pressboard Classification Folders wSelf Tab Legal Six-Section Red 10 Box - SMD19075","Smead",
"17000","6.2","63",,"New-Smead 18700 - Manila Classification Folders with 2 5 Right Tab Legal Four-Section 10 Box - SMD18700","Smead",
"17001","18.4","61",,"New-Smead 15388 - Guide Height Folder 2 5 Cut Right Printed Tab Legal Manila 100 Box - SMD15388","Smead",
"17002","6.2","60",,"New-Smead 14004 - Top Tab Classification Folders Two Dividers Six-Section Yellow 10 Box - SMD14004","Smead",
"17003","8.8","109.32",,"New-Sharp MX45NTBA - MX45NTBA Toner 36000 Page-Yield Black - SHRMX45NTBA","Sharp",
"17004","2.7","34",,"New-Scotch 3350T6 - Lightweight Shipping Packaging Tape 1.88 x 54.6 yds Tan 6 Pack - MMM3350T6","Scotch",
"17005","3","25",,"New-Samsill 18987 - Earths Choice Biodegradable Round Ring View Binder 3 Capacity White - SAM18987","Samsill",
"17006","4.1","54",,"New-Samsill 16907 - Earth s Choice Biodegradable Angle-D Ring View Binder 5 White - SAM16907","Samsill",
"17007","1.8","29",,"New-Rediform CB950BLK - Brownline Essential Columnar Weekly Appointment Book 8-1 2 x 11 Black - REDCB950BLK","Rediform",
"17008","3.5","12.99",,"Inland u-Jam Pro USB Car Charger for All USB-Powered Device - 08501","Inland",
"17009","3.6","27",,"Imation Ultrium LTO 2 200 400 GB Data Cartridge With Case Part Number 16598","Imation",
"17010","17.6",,,"Elmer s 950053 - CFC-Free Polystyrene Foam Board 30 x 20 Blue with White Core 10 Carton","Elmer's",
"17011","1.5","12.93",,"Eco-Products EPP016PK - Compostable Sugarcane Dinnerware 6 Plate Natural White 50 Pack","Eco-Products",
"17012","1.2","7",,"EAGLE ASPEN 500236 TEMPERATURE-RATED CABLE TIE WHITE 14.5","Eagle Aspen",
"17013","1","8.99","D16228P","Campocket Look Green Fits Most Point Shoot Cameras","Dicota","4.1 x 3.4 x 2.2 inches"
"17014","1.5","60.26",,"Brother SK100 - Starter Kit for Brother AX GX SX Most WP and Other Typewriters","Brother",
"17015",,"7.51",,"Blue Strength 2 Samuel 22 11-33 on Black Passion Series Hard Plastic Case For LG Optimus S LS670","KarenDeals",
"17016","4.5",,,"AUDIOSOURCE BC6 6 IN-CEILING CONSTRUCTION BRACKET MOUNT","Grade-A",
"17017","1","39.68","SDCZ36-032G","SanDisk SanDisk Cruzer 32GB USB 32 GB Flash Drive SDCZ36-032G Black","SanDisk","5.0 x 3.0 x 0.4 inches"
"17018","4.6","8.84",,"1 2BNC3 by Middle Atlantic Products","Middle Atlantic",
"17019","2.3","32.68",,"Vantec EZ Swap 2 MRK-300ST-BK C SATA Removable Hard Drive Mobile Rack Cartridge Only MRK-300ST-BK C Black Retail Cartridge Only","Vantec",
"17020","6.2","2.99",,"USC-KEY by Middle Atlantic Products","Middle Atlantic",
"17021","9.9","24.53",,"Tombow Mono 68707 - MONO Hybrid-Style Correction Tape Non-Refillable 1 6 x 394 3 Pack","Tombow",
"17022","27","218.99","ML-3712ND","Samsung Monochrome Laser Printer ML-3712ND","Samsung","19.6 x 17.9 x 13.9 inches"
"17023","15.9",,,"Smead 14936 - Colored Pressboard Fastener Folders Letter 1 3 Cut Bright Red 25 Box","Smead",
"17024","1.6","25.46",,"Rediform 33610 - Engineering Science Notebook College Rule Ltr WE 60 Sheets Pad","Rediform",
"17025","14.9","27.48",,"Post-it Greener Notes 653RPA - Recycled Notes 1-1 2 x 2 Four Pastel Colors 12 100-Sheet Pads Pack","Post-It",
"17026","7","10",,"Pendaflex 4312 - Hanging File Folder Tabs 1 3 Tab 3 1 2 Inch Clear Tab White Insert 25 Pack","Pendaflex",
"17027","12.6",,,"Pendaflex 1053ELOX - 3 1 2 Inch Expansion Standard Wallet Red Fiber Letter Red","Pendaflex",
"17028","8.8",,,"Oxford C6193 - Catalog Binder With Expanding Posts 11 x 8-1 2 3 to 5-1 2 Capacity Black","Oxford",
"17029","7.8",,,"Oxford 12731 - PressGuard Report Cover Prong Clip Letter 3 Capacity Tangerine","Oxford",
"17030","7.8",,,"Oxford 12706 - PressGuard Coated Report Cover Prong Clip Letter 3 Capacity Black","Oxford",
"17031","5.3","126",,"New-SoundFrame Rotating Portable Speaker System With iPod touch iPhone Dock - GB1539","Qdos",
"17032","11.8","118",,"New-Smead 19098 - 3 Expansion Classification Folders 2 5 Cut Legal 8-Section Yellow 10 Box - SMD19098","Smead",
"17033","1.4","15.54",,"New-Rediform S8658CL - Sales and Delivery Book 5-1 2 x 8 Carbonless Triplicate 50 Sets Book - REDS8658CL","Rediform",
"17034","1",,"EC-ST95ZZBPSUS","Samsung EC-ST95 Digital Camera with 16 MP 5x Optical Zoom and Touchscreen Silver","Samsung","3.6 x 2.2 x 0.8 inches"
"17035","8.8","18.67",,"New-PM Company 02835 - Paper Rolls One-Ply Recycled Receipt Roll 2-1 4 x 150 ft White 12 Pack - PMC02835","PM Company",
"17036","8.6",,,"New-Pendaflex 4152X1 - One Inch Reinforced Hanging Kraft File Folders Letter Standard Green 25 Box - ESS4152X1","Pendaflex",
"17037","4.9","64",,"New-Oxford 58811 - Coated Paper Report Cover Tang Clip Letter 1 2 Capacity Clear Red 25 Box - ESS58811","Oxford",
"17038","4.7","62",,"New-Oxford 53306 - Linen Finish Report Cover Tang Clip Letter 1 2 Capacity Black 25 Box - ESS53306","Oxford",
"17039","9.3","119.14",,"New-Mk Series Heavy-Duty Tripod Case Pack 1 - 501695","Vanguard",
"17040","77.2","517",,"New-Magna Visual ML342 - 120-Day Planning Board Porcelain-on-Steel 48 x 36 Gray - MAVML342","Magna Visual",
"17041","11.4","21",,"New-House of Doolittle 26502 - Academic Ruled Monthly Planner 14-Month July-August 8-1 2 x 11 Black - HOD26502","House of Doolittle",
"17042","11.6","72",,"New-Globe-Weis 63224 - Standard File Pockets Redrope 3 1 2 Inch Expansion Letter Brown - GLW63224","Globe Weis",
"17043","36.6","138",,"New-Elmer s 900109 - CFC-Free Polystyrene Foam Board 30 x 20 White Surface and Core 25 Carton - EPI900109","Elmer's",
"17044","2.3","33",,"New-Charles Leonard 61602 - Varicap6 Expandable 1 To 6 Post Binder 11 x 8-1 2 Blue - LEO61602","Charles Leonard",
"17045","1","16.61",,"New-Cardinal 26300 - ClearVue XtraLife Slant-D Presentation Binder 1 Capacity White - CRD26300","Cardinal",
"17046","15.8","30",,"New-Brother DK1219 - Die-Cut Round Paper Labels 1 2 dia 1200 Roll White - BRTDK1219","Brother",
"17047","10.9","32.49",,"New-BIC MV11BK - Velocity Mechanical Pencil HB 2 0.90 mm Blue Barrel Refillable - BICMV11BK","BIC",
"17048","12.6","39.06",,"New-BIC MCP11 - Reaction Mechanical Pencil 0.7 mm Black Barrel - BICMCP11","BIC",
"17049","5.5","48",,"New-BIC BWL30120WHI - Easy Print Peel White Mailing Labels 1 x 2-5 8 White 3600 Box - BICBWL30120WHI","BIC",
"17050","1.6","33",,"New-Avery 5026 - Extra-Large 1 3-Cut Filing Labels 15 16 x 3-7 16 White Assorted Bars 450 Pack - AVE5026","Avery",
"17051","2.4","10.35",,"New-Avery 23078 - Big Tab Write-On Dividers w Erasable Laminated Tabs White Set of 8 - AVE23078","Avery",
"17052","1.6",,,"Maxell 183800 - 1 2 Ultrium LTO-1 Cartridge 1998ft 100GB Native 200GB Compressed Capacity","Maxell",
"17053","7","34.44",,"MATH BLASTER MASTER THE BASICS WIN 2000XPVISTA MAC 10.4 OR LATER","Sharp",
"17054","8","165.73",,"Freestanding Literature Holder","Bi-silque Visual Communication Product  Inc.",
"17055","9","49.95","PX70MX","Royal PX70MX Cross-Cut Shredder with Shred Oil Lubricant Oil","Royal",
"17056","9.9","28.27",,"BIC RLC11BE - Velocity Roller Ball Retractable Gel Pen Blue Ink Medium Dozen","BIC",
"17057","9.9","21.55",,"BIC BLMGP41ASST - Brite Liner Grip XL Highlighter Chisel Tip Fluorescent 4 Set","BIC",
"17058","251.3",,,"basyx BL2121A1A1 - BL Series Credenza Shell 72w x 24d x 29h Medium Cherry","Basyx",
"17059","1.3",,,"Avery 8693 - Inkjet CD DVD Jewel Case Inserts Matte White 20 Pack","Avery",
"17060","3",,,"Avery 79785 - Heavy-Duty Vinyl EZD Ring Reference Binder 1-1 2 Capacity Green","Avery",
"17061","3.5",,,"AUDIO TECHNICA ATH-CKL200BK IN-EAR HEADPHONES BLACK","Audio-Technica",
"17062","31.5","67.04",,"ATREND-BBOX A131-10CPV B BOX SERIES SUBWOOFER BOXES FOR GM VEHICLES 10 SINGLE DOWN-FIRE","ATREND-BBOX",
"17063","5","169.48","G222P2-R1","1TB Rocpro 850 Esata 7200 Rpm 32MB USB FW800 Carrying Case Int","Rocstorage","8.7 x 5.8 x 1.6 inches"
"17064","8.8",,,"AT T CL2909 Corded Telephone With Caller ID Call Waiting And Speakerphone","AT T",
"17065","60","469.99",,"Case for Apple G5 Computer with Key Board Storage Compartment and Folding Tray","Road Ready","30.0 x 26.0 x 14.0 inches"
"17066","5.3","34.15",,"Ampad 20304 - Evidence Perf Top Pads Jr. Legal Rule 5 x 8 White 50-Sheet Dozen","Ampad",
"17067","5.5",,,"Advantus 75417 - ID Badge Holder Chain Ball Chain Connector Style 36 Long Chrome 100 Box","Advantus",
"17068","3.5","3",,"ZAX 85801 SELECT SERIES DIGITAL COAXIAL AUDIO CABLE 1 M","Sharp",
"17069","18","169.99",,"Road Ready RRLAPTOP15 Universal Case For 15 Inch Laptop","Road Ready","19.0 x 14.0 x 8.0 inches"
"17070","7.8",,,"deflect-o 77501 - DocuHolder for Countertop or Wall Mount Use 4-3 8w x 3-1 4d x 7-3 4h Clear","Deflect-O",
"17071","11",,,"Crown SPNC35PE - Cordless Stat-Zap Carpet Top Mat Polypropylene 36 x 60 Pewter","dealz4real",
"17072","5.2","244",,"COBRA MRHH 475 FLT BT MARINE VHF FLOATING TRANSCEIVER RADIO WITH BLUETOOTH","Cobra",
"17073","1","23.99","ACC-40279-301","Research in Motion Leather Convertible Case for BlackBerry Playbook ACC-40279-301","Research in Motion","8.2 x 5.7 x 1.1 inches"
"17074","2","19.55",,"Ink Refill kit for HP 88 K550 K5400 L7480 refillable cartridges and ink system includes a free nano stapler","buyer news",
"17075","3.4","27.73",,"Canon 7981A004 - Photo Paper Plus Matte 8-1 2 x 11 50 Sheets Pack","Canon",
"17076","12.3",,,"New-Quartet MWS - Magnetic Write-On Wipe-Off Strips 2w x 7 8h White 25 Pack - QRTMWS","Quartet",
"17077","5","59",,"New-Quartet MP2800Q - Class Two Four-Function Executive Laser Pointer Projects 150 Yards Silver - QRTMP2800Q","Quartet",
"17078","12.8","2.92","VH6HHN","RCA HDMI TO HDMI CABLE 6FEET","Audiovox","6.4 x 3.3 x 1.5 inches"
"17079","38.6","241",,"New-Quartet 7920M - Adjustable Single-Pedestal Magnetic Letter Board 20 x 16 Black Gray Frame - QRT7920M","Quartet",
"17080","13.5","84",,"New-Quartet 7693BE - Contour Fabric Bulletin Board 36 x 24 Light Blue Plastic Navy Blue Frame - QRT7693BE","Quartet",
"17081","61.7",,,"New-Quartet 2963LM - Enclosed Magnetic Directory 24 x 36 Black Gray Frame - QRT2963LM","Quartet",
"17082","15.8","16.51",,"New-Quality Park 64112 - Redi-File Disk Pocket Mailer 5 3 4 x 5 3 4 Recycled White 10 Pack - QUA64112","Quality Park",
"17083","19.2","794.27",,"New-PowerLite X9 2500 Lumens - EMPX9","Epson",
"17084","15.5","26",,"New-Post-it Super Sticky 2700P - Super Sticky Removable Color-Coding Labels 1 x 2-5 8 Assorted Neon 450 Pack - MMM2700P","Post-It",
"17085","1.5","20",,"New-Post-it Notes PRO2033 - Notes Professional Series Dispenser for 3 x 3 Self-Stick Notes Black Base - MMMPRO2033","Post-It",
"17086",,"39.96",,"Raptor-Gaming LM3","Raptor-Gaming",
"17087","4.2","17.15",,"New-Post-it Flag Highlighter 689HL3 - Flag Highlighters Blue Yellow Pink 50 Flags Pen 3 Pk - MMM689HL3","Post-It",
"17088","13.4","16",,"New-Pocket Tripod With Locking Ball Head - T40213","SunPak",
"17089","220.5","2726",,"New-PLUS M12W - Electronic Copyboard Wide Two Surface 70 x 35 - PLSM12W","Plus",
"17090","2.1","17.52",,"New-Pilot 36100 - Dr. Grip Ballpoint Retractable Pen Black Ink Medium - PIL36100","Pilot",
"17091","5.9","16",,"New-PHILIPS SHE4500 28 COMFORT PLUS RANGE MAINSTREAM IN-EARPHONE - PHL4500","Philips",
"17092","0.3","8.97",,"New-Pentel LRN5C - Refill for Energel Retractable Deluxe Liquid Gel Needle Tip Fine Blue Ink - PENLRN5C","Pentel",
"17093","7.8",,,"New-Pendaflex SureHook 615315 - Hanging File Folders Legal Green 20 Box - ESS615315","Pendaflex",
"17094","6.3",,,"New-Pendaflex SureHook 615215 - Hanging File Folders Letter Green 20 Box - ESS615215","Pendaflex",
"17095","6.3",,,"New-Pendaflex SureHook 615215ASST - Hanging File Folders Letter Assorted 20 Box - ESS615215ASST","Pendaflex",
"17096","16.4",,,"New-Pendaflex R152BLU - Two-Ply Reinforced File Folders Straight Cut Top Tab Letter Blue 100 Box - ESSR152BLU","Pendaflex",
"17097","8.5","48",,"New-Pendaflex Earthwise 76542 - Recycled Hanging File Folders Kraft Legal Natural 25 Box - ESS76542","Pendaflex",
"17098","17.7","47",,"New-Pendaflex Earthwise 76520 - Recycled File Folder 1 3 Cut Top Tab Legal Manila 100 Box - ESS76520","Pendaflex",
"17099","110.2",,,"Quartet 2964LM - 2-Door Enclosed Magnetic Directory 48 x 36 Black Gray Frame","Quartet",
"17100","7.7","48",,"New-Pendaflex Earthwise 76517 - Recycled Hanging File Folders Kraft Legal Green 25 Box - ESS76517","Pendaflex",
"17101","7.1","45",,"New-Pendaflex Earthwise 74511 - Recycled Hanging File Folders Kraft Letter Red 25 Box - ESS74511","Pendaflex",
"17102","14.6",,,"New-Pendaflex Earthwise 04342 - Recycled File Folders 1 3 Cut Top Tab Letter Natural 100 Box - ESS04342","Pendaflex",
